VID,NAME,long,lat
0501000300047500,Dikholi,78.49174,30.62528
0501000200036900,Bhunar Gaon,78.04936,30.61074
0501000300056200,Pipal Khanda,78.36367,30.6201
0501000300054100,Morgi,78.30215,30.61765
0501000300048200,Bagi,78.56801,30.62342
0501000300053400,Kainthogi,78.27181,30.61495
0501000300056500,Rauntal,78.34506,30.61002
0501000300054000,Dharaso,78.31489,30.61513
0501000300047600,Saur,78.50745,30.6242
0501000300053000,Garath,78.23137,30.61139
0501000300054200,Baret,78.29489,30.61496
0501000300048300,Bharkot,78.53242,30.62136
0501000300052700,Banari,78.18718,30.60529
0501000300052800,Sira,78.20713,30.60739
0501000300054300,Indra Gaon,78.29006,30.61162
0501000300052900,Gadoli,78.22527,30.60308
0501000300054400,Tipri,78.28391,30.60807
0501000300056300,Gamari,78.36891,30.61452
0501000300054500,Matholi,78.30459,30.60846
0501000200037100,Setwari,78.04281,30.6046
0501000300048400,Lodara,78.50869,30.617
0501000300056400,Chand Pur,78.37879,30.60865
0501000300048500,Bhetiyara,78.52271,30.61054
0501000300054600,Maugh,78.29354,30.60259
0501000300057100,Neri,78.3266,30.60007
0501000300048600,Shree Gaon,78.5335,30.60117
0501000300054900,Hitara,78.31441,30.5962
0501000300056800,Kot,78.34381,30.59664
0501000300057200,Tulyara,78.33693,30.58838
0501000300055100,Dhanpur,78.31549,30.59092
0501000300056900,Khand,78.3623,30.59335
0501000300055400,Bagi,78.30434,30.58212
0501000300055500,Kansi,78.29754,30.55565
0501000300057800,Anol,78.3509,30.55856
0501000300058200,Bagori,78.38542,30.56002
0501000300057900,Hadiyari,78.34895,30.55344
0501000300048900,Matti Gaon,78.51024,30.55823
0501000300058000,Badhan Gaon,78.35924,30.54971
0501000300058700,Bankot,78.40973,30.55936
0501000300058300,Kawagadi,78.39451,30.55466
0501000300058800,Jagar Gaon,78.41486,30.55607
0501000300058100,Malli,78.35809,30.54
0501000300049000,Naipar,78.52092,30.54967
0501000300049100,Dhanati,78.50703,30.55126
0501000300059200,Bhangwal Gaon,78.39767,30.54611
0501000300058900,Thati Dichli,78.41552,30.552
0501000300049300,Bhaint,78.52421,30.54503
0501000300049200,Gorsara,78.50561,30.54509
0501000300059100,Kyari,78.41745,30.54752
0501000300049400,New Gaon,78.52145,30.54034
0501000300059300,Shreekot,78.39796,30.53735
0501000300059400,Sarph,78.41571,30.54118
0501000300049800,Huldiyana,78.53334,30.53649
0501000300049500,Bareth,78.50575,30.53898
0501000300049700,Pokhariyal Gaon,78.52433,30.53086
0501000300058400,Kumrada,78.37118,30.52367
0501000300049600,Garthati,78.50569,30.53159
0501000300059500,Khalsi,78.39948,30.52224
0501000300058500,Jogiyara,78.37819,30.51818
0501000300059600,Jogat Malla,78.42315,30.52849
0501000300058600,Baldogi,78.38961,30.51278
0501000300059700,Jogat Bichlla,78.41896,30.52456
0501000300059800,Jogat Talla,78.41711,30.51898
0501000300059900,Gadwalgad,78.41082,30.51099
0501000300060000,Barol,78.41284,30.50346
0501000300060200,Bhald Gaon,78.40866,30.48575
0501000300060100,Mani Chhoti,78.41362,30.49926
0501000300060300,Mani Bari,78.41934,30.49439
0501000300037300,Rangarisera,78.30963,30.75709
,Forest,78.0788,30.77904
,Forest,78.2041,30.60994
,Forest,78.39174,30.59436
,UTTARKASHI,78.42611,30.74869
,Mukhem Range,78.44464,30.56958
0501000300060200,Bhald Gaon,78.40745,30.46816
0501000300060200,Bhald Gaon,78.40744,30.46841
0501000300060200,Bhald Gaon,78.42077,30.48777
0501000300060300,Mani Bari,78.4211,30.48794
0501000300060000,Barol,78.39626,30.50028
0501000300059700,Jogat Bichlla,78.42699,30.52296
0501000300059700,Jogat Bichlla,78.42712,30.52321
0501000300059600,Jogat Malla,78.43063,30.52503
,Forest,78.43086,30.52515
0501000300058100,Malli,78.359,30.5305
,Forest,78.26898,30.60989
0501000300053400,Kainthogi,78.27135,30.60988
0501000300058100,Malli,78.34737,30.54495
0501000300058000,Badhan Gaon,78.34193,30.54922
0501000300057900,Hadiyari,78.34186,30.54943
,Forest,78.23988,30.58605
,Forest,78.26549,30.60774
,Forest,78.26606,30.60829
,Forest,78.4821,30.62118
,Forest,78.12193,30.63732
,Forest,78.50124,30.63668
,Forest,78.23404,30.70393
,Forest,78.34239,30.75646
,Forest,78.20051,30.90761
0512000101553500,Khalipar,78.86357,29.32743
0512000101554200,Fazalpur,78.87165,29.32618
0512000101552700,Puranpur,78.77624,29.29697
0512000101556300,Mandua Khera,78.83069,29.29305
0512000101555700,Malpura,78.8737,29.30378
0512000101553400,Hajiro,78.83842,29.33588
0512000101553600,Milak Sipka,78.8736,29.33726
0512000101553700,Sipka,78.89204,29.33698
0512000101555300,Manorathpur Chak I,78.87558,29.31349
0512000101555400,Manorathpur Chak Iii,78.88513,29.31433
0512000101557600,Tanda Prabhapur,78.87466,29.28548
0512000101556700,Kalyanpur,78.86318,29.28544
0512000101556600,Jaminiwala,78.85328,29.28549
0512000101559500,Karanpur,78.93136,29.26829
0512000101552500,Aspur,78.7661,29.3056
0512000101551600,Kishanpur,78.80234,29.30243
0512000101556500,Jaspur Patti Tirmal,78.84264,29.28802
0512000101552800,Chakaspur,78.75673,29.29945
0512000101556200,Tirgarhi,78.81925,29.28938
0512000101552900,Raipur Patti Lokman,78.744,29.2969
0512000101559300,Garhinegi,78.94886,29.28238
0512000101554000,Patrampur,78.8887,29.32515
0512000101554100,Bhura,78.87881,29.32335
0512000101554400,Manorathpur Chak Ii,78.85787,29.3172
0512000101554300,Pattibale,78.86797,29.31688
0512000101551500,Makaunia,78.80589,29.31063
0512000101554600,Kirpacharyapur,78.82807,29.32023
0512000101554500,Ramnagar Jaspur,78.84308,29.31087
0512000101566200,Gandhi Nagar,79.07987,29.25965
0512000101557200,Jaspur Patti Uttam,78.81629,29.27725
0512000101562700,Ramjeewanpur,78.95046,29.26677
0512000101553300,Rajpur,78.77763,29.27596
0512000101561300,Lalpur,78.91128,29.22085
0512000101577500,Chanakpur,79.20693,29.22138
0512000101569700,Bazawala,79.07194,29.21599
0512000101576800,Dhaki,79.18226,29.22165
0512000101554700,Chaturpur Bagichi,78.8199,29.31228
0512000101551300,Angadpur,78.76723,29.32291
0512000101555100,Amaka,78.86005,29.30549
0512000101551400,Baheri,78.78527,29.31995
0512000101559000,Kilawali,78.95134,29.30667
0512000101555200,Malpuri,78.87438,29.30847
0512000101552000,Dhakiaharchand,78.75703,29.32285
0512000101555500,Bhogpur Jaspur,78.8826,29.30468
0512000101562000,Jhagarpur,78.98397,29.30064
0512000101562100,Hempur Depo,79.00804,29.31072
0512000101559100,Nawalpur,78.9696,29.30023
0512000101554800,Beerpuri,78.83351,29.30506
0512000101551800,Umarpur,78.77663,29.31395
0512000101551700,Gulargojhi,78.78949,29.3084
0512000101552200,Rajpur Patti Harni,78.73914,29.31075
0512000101555000,Niwar Mandi,78.84237,29.2988
0512000101552100,Jagatpur Jaspur,78.75395,29.31317
0512000101554900,Hamirawala,78.82291,29.30263
0512000101551900,Dharhipura,78.76611,29.3118
0512000101555800,Barhyonwala,78.86222,29.29593
0512000101572000,Ujhani Duli,79.14538,29.23391
0512000101560900,Kunda,78.91475,29.2332
0512000101563600,Kharmasi,78.98959,29.22878
0512000101577100,Khambari,79.19332,29.22415
0512000101576900,Sehali,79.17769,29.21202
0512000101561400,Baberkhera,78.89324,29.2108
0512000101570100,Patori,79.08998,29.20391
0512000101570200,Mehtabwan,79.06639,29.20069
0512000101577600,Barhani,79.21619,29.21441
0512000101567200,Gangapur Gosain,79.00621,29.19844
0512000101555600,Jajdishwala,78.87392,29.29511
0512000101555900,Meghawala,78.85175,29.29525
0512000101562200,Gopipura,79.01181,29.29711
0512000101552600,Dharmpur,78.77821,29.30739
0512000101562300,Jhanjheri,78.99461,29.2955
0512000101552300,Raipur Patti Dilla,78.73737,29.30234
0512000101559200,Durgapur,78.95694,29.29707
0512000101556000,Bhagwantpur Juspur,78.84174,29.29407
0512000101552400,Chak Jagatpur,78.75465,29.30591
0512000101556100,Bahadurpur,78.81098,29.29556
0512000101575900,Betkheri,79.14615,29.26317
0512000101557100,Ganguwala,78.849,29.26963
0512000101563000,Garhi Indarjit,78.99461,29.2618
0512000101564600,Pasiapura,78.95869,29.17516
0512000101565000,Jagannathpur,78.92903,29.18052
0512000101573400,Nandpur Narkatopa,79.14479,29.17089
0512000101567700,Hempur Ismail,79.00768,29.16533
0512000101575100,Tanda Mehmood,79.19176,29.13704
0512000101553200,Vikrampur,78.7859,29.2846
0512000101559400,Dasho Diyawala,78.97572,29.28318
0512000101557700,Garhi Husain,78.86357,29.27278
0512000101556400,Jaspur Patti Bhanga,78.82943,29.2887
0512000101553000,Raipur Patti Lekhraj,78.7555,29.29067
0512000101562400,Chandpur,79.0084,29.28082
0512000101556900,Amritpura,78.84444,29.28224
0512000101562600,Garhiganj,78.97473,29.2694
0512000101556800,Kaliyawala,78.85652,29.27557
0512000101553100,Nadehi,78.76766,29.28437
0512000101562500,Bhogpurkashipur,78.99813,29.27163
0512000101557000,Jaspur Patti Natram,78.84884,29.27762
0512000101568800,Govra,79.12808,29.25781
0512000101568700,Bangarh,79.10728,29.24735
0512000101559600,Ganeshpur,78.91856,29.26786
0512000101558300,Kasampur,78.81079,29.26683
0512000101557900,Narainpur,78.85841,29.25903
0512000101576100,Kelabandwari,79.15442,29.2559
0512000101557800,Bhawanipur,78.87193,29.2586
0512000101566100,Pratappur,79.02151,29.26224
0512000101557500,Surajpur,78.84422,29.2625
0512000101576200,Bannakhera,79.16606,29.24884
0512000101557400,Khera Laxmipur,78.82967,29.26222
0512000101559700,Kesaripur,78.90973,29.25786
0512000101559800,Sheorajpur,78.89333,29.25427
0512000101559900,Girdhiamunshi,78.92306,29.2551
0512000101562900,Firojpur,78.976,29.2539
0512000101569500,Jagatpur,79.08902,29.23203
0512000101576000,Itawa,79.14067,29.2535
0512000101562800,Pattiharu,78.95702,29.24954
0512000101568600,Gulzarpur,79.08166,29.24568
0512000101560000,Pastaura,78.93881,29.25202
0512000101560100,Bagwara,78.94887,29.25231
0512000101566300,Jurka,79.05444,29.24053
0512000101563100,Dhanauri Patti,78.99663,29.25118
0512000101566400,Kharmasa,79.03253,29.24309
0512000101558400,Devipura,78.79685,29.2574
0512000101566500,Patti Bhajjar,79.01505,29.24392
0512000101563400,Manpur,78.96833,29.2414
0512000101560300,Bharatpur,78.92496,29.24439
0512000101564200,Kanakpur,78.97021,29.15451
0512000101578700,Tanda Ratibhan,79.24755,29.16345
0512000101573800,Mundia Kalan,79.13481,29.14908
0512000101571400,Rampura Sakar,79.105,29.14677
0512000301597400,Govind Nagar,79.64184,29.05732
0512000301597600,Rudpur,79.65818,29.03969
0512000101570300,Noorpur,79.05336,29.17564
0512000101573100,Kalyanpur,79.11276,29.1871
0512000101565500,Shivlalpur Amarjhanda,78.92018,29.15891
0512000101574700,Shivpuri,79.21429,29.15314
0512000101575200,Lakhanpur,79.17988,29.15247
0512000101579100,Vijai Rampura,79.22994,29.15609
0512000101563300,Bhagwantpur Kashipur,78.97945,29.23885
0512000101563200,Laxmipur Lachhi,78.99573,29.23953
0512000101560500,Jagatpur Patti,78.88381,29.24218
0512000101558200,Rahmapur,78.82398,29.25209
0512000101568900,Gajraola,79.13605,29.24324
0512000101560400,Teela,78.90917,29.24494
0512000101558100,Ahamad Nagar,78.84385,29.25083
0512000101558000,Daduwala,78.86231,29.24801
0512000101571900,Majra Khushhalpur,79.14811,29.24283
0512000101569300,Jogipura,79.11782,29.22952
0512000101576400,Khushalpur,79.15794,29.23853
0512000101560200,Baintwala,78.94044,29.23672
0512000101558500,Murliwala,78.80425,29.24709
0512000101576700,Bhikampuri,79.17902,29.2394
0512000101560800,Baksaura,78.89793,29.23246
0512000101563500,Kachnalgaji,78.95965,29.22888
0512000101566600,Sitarampur,79.0089,29.2262
0512000101569400,Mahuadali,79.1064,29.22606
0512000101569200,Ujhani Jangal,79.12948,29.2306
0512000101569600,Sheomalpuri,79.07657,29.22842
0512000101558900,Sanyasiwala,78.85441,29.23861
0512000101566900,Dhakia Kalan,79.04895,29.19792
0512000101561000,Missarwala,78.92941,29.22508
0512000101560600,Gaura,78.86939,29.23371
0512000101576600,Rainta,79.17166,29.23303
0512000101569000,Rajpura No.1,79.13784,29.22035
0512000101558800,Amiya Wala,78.83846,29.23887
0512000101576500,Tanda Amichand,79.15618,29.22967
0512000101563700,Rampura,78.98333,29.21979
0512000101566800,Pachchawala,79.03625,29.21407
0512000101566700,Dohari Vakil,79.02184,29.21711
0512000101572100,Ikghara,79.16788,29.22224
0512000101561100,Beljuri,78.93101,29.20756
0512000101572600,Faridpur,79.13657,29.20376
0512000101572300,Bidumpur,79.15443,29.20238
0512000101567100,Ramnagar Kashipur,79.00979,29.20813
0512000101569100,Rajpura No.2,79.12818,29.21448
0512000101569800,Ratanpuri,79.10494,29.21431
0512000301599000,Nirmal Nagar,79.66359,29.01021
0512000201586000,Alakhdeva,79.26455,28.99478
0512000201589200,Lamara,79.41173,28.97914
0512000201589100,Jagatpur,79.3911,28.96297
0512000201590900,Sripur,79.49294,28.94838
0512000301600000,Donda,79.62518,28.96575
0512000101563800,Neejhra,78.98293,29.20776
0512000101577700,Khukreta,79.22351,29.22011
0512000101567000,Kundeswari,79.0257,29.19351
0512000101569900,Ratanpura,79.10341,29.20411
0512000101572800,Gularia Gobra,79.11647,29.20635
0512000101563900,Jaspur Khurd,78.98386,29.19672
0512000101572500,Tharan Ganj,79.14495,29.20537
0512000101577800,Hulsanganj,79.22886,29.21097
0512000101577000,Bhainsia,79.18623,29.20809
0512000101561200,Kudiyonwala,78.92524,29.20983
0512000101572200,Birha,79.17397,29.20297
0512000101572700,Kishanpur,79.12304,29.19856
0512000101578000,Haripura,79.24102,29.20461
0512000101561500,Hariawala,78.90203,29.20403
0512000101574200,Hajeera,79.21073,29.19669
0512000101577200,Paharpur,79.18616,29.19876
0512000101570400,Mandia Baksi,79.07586,29.18524
0512000101570000,Bandwari,79.10012,29.19632
0512000101572900,Gularia,79.11191,29.19802
0512000101577400,Namoona,79.19343,29.19756
0512000101567300,Kuakhera,79.00295,29.18778
0512000101564000,Ujjain,78.98359,29.18686
0512000101561600,Sarwar Khera,78.93518,29.19862
0512000101573300,Bhonaislam Nagar,79.16845,29.18646
0512000101564500,Dhakia Gulaboo,78.94163,29.18714
0512000101573000,Uncha Gaon,79.09455,29.18536
0512000101573200,Rani Nagal,79.13914,29.19126
0512000101567400,Shivlalpur Dallu,79.02172,29.18173
0512000101561700,Gangapur Raqba,78.9229,29.19734
0512000101574300,Santoshpur,79.22605,29.19368
0512000101561800,Shahganj,78.90467,29.19356
0512000101564400,Rampur Khurd,78.92662,29.18913
0512000101567600,Kundsebara,79.00247,29.17582
0512000101564100,Kharakpur Devipura,78.98607,29.17391
0512000101567500,Nandrampur,79.02221,29.17202
0512000101574400,Bannakhera Sani,79.23033,29.19045
0512000101578100,Harsan,79.2374,29.18393
0512000101577300,Deori,79.1925,29.18096
0512000101578200,Thapak Nagla,79.25059,29.18017
0512000101567800,Jaitpur Ghosi,79.02733,29.16412
0512000101570500,Madiakayam,79.09115,29.16957
0512000101573500,Keshowala,79.13539,29.17446
0512000101573600,Narayanpura,79.12361,29.17426
0512000101561900,Basai,78.91081,29.18252
0512000101573700,Ladhpura,79.10843,29.16695
0512000101574100,Khamaria,79.18195,29.16906
0512000101564900,Bans Khera Kalan,78.9413,29.17497
0512000101574500,Nerkhera,79.19989,29.17
0512000101579000,Vijai Nagliya,79.21484,29.17602
0512000101564700,Khokratal,78.97299,29.16824
0512000101578900,Chhitri,79.22047,29.17392
0512000101570600,Ramjiwanpur,79.07691,29.15977
0512000101564800,Dhimar Khera,78.96176,29.16301
0512000101574000,Chakarpur,79.16538,29.15707
0512000101565100,Gularia,78.91748,29.17178
0512000101578800,Madia Hattu,79.23063,29.16869
0512000101568000,Dohari Parsa,78.9975,29.15613
0512000101567900,Sand Khera,79.01556,29.15461
0512000101565300,Ginni Khera,78.95065,29.16329
0512000101571000,Sarkara,79.08997,29.15318
0512000101565200,Banskhera Khurd,78.93417,29.1666
0512000101578300,Maholichain,79.26241,29.1697
0512000101570900,Sultanpur,79.06984,29.15196
0512000101571500,Bazpur,79.12161,29.14991
0512000101568100,Barkhera Rajpoot,79.00319,29.14682
0512000101574600,Badripur,79.20371,29.15716
0512000101564300,Chanakpur,78.98157,29.14751
0512000101571100,Pipalia,79.08389,29.14612
0512000101578400,Mahola,79.27037,29.16397
0512000101578600,Maholi Jangal,79.26368,29.15512
0512000101565400,Gir Dhyai,78.9401,29.15444
0512000101568200,Dabbhauramustahkan,79.02404,29.12296
0512000101571200,Jagannathpur,79.09256,29.14282
0512000101578500,Katila Banjha,79.27439,29.15607
0512000201582200,Dhemri Block,79.36549,29.07663
0512000201583000,Girdhar Nagar,79.27178,29.08115
0512000201588800,Bhoora Rani,79.38302,28.98852
0512000301598700,Gurugram,79.6405,29.00121
0512000301605000,Pahsheni,79.73927,29.01358
0512000201588300,Kolaria,79.34801,28.99045
0512000301599400,Nakulia,79.7256,28.97648
0512000201589000,Kolara,79.35716,28.97227
0512000201594100,Gauri Kala,79.51017,28.95159
0512000301605800,Kuwa Khera,79.80706,28.97203
0512000201593900,Rajpura,79.5305,28.95147
0512000201594000,Bahara Bojh,79.52113,28.94762
0512000301606800,Bidaura,79.77331,28.94298
0512000201591900,Pandari,79.49787,28.93102
0512000101568300,Barkheri,78.99404,29.13934
0512000101579200,Banskhera,79.23986,29.15315
0512000101571300,Kanauri,79.10168,29.13796
0512000101573900,Mundia Pistor,79.14277,29.13922
0512000101565800,Berkhera Pandey,78.95879,29.14745
0512000101565900,Khai Khera,78.97524,29.14266
0512000101579300,Banskheri,79.24536,29.15066
0512000101575400,Dhansara,79.1691,29.14306
0512000101575300,Benirampur,79.18164,29.14263
0512000101574800,Bhjuwa Nagla,79.22592,29.1451
0512000101557300,Jaspur Patti Kalyan,78.82484,29.26934
0512000101558600,Nagaria Sultan,78.81505,29.23886
0512000101568400,Rajpur Rani,79.00245,29.12664
0512000101575500,Mundiamani,79.15708,29.13196
0512000101571700,Kanaura,79.10665,29.13021
0512000101574900,Gangapur,79.22029,29.13798
0512000101575600,Tali,79.13364,29.12889
0512000101571800,Maheshpura,79.11614,29.12609
0512000201583500,Khushalpur,79.18192,29.07078
0512000101580800,Lankura,79.15984,29.06992
0512000201586700,Khatola,79.3497,29.06418
0512000101581100,Ramnagar,79.15622,29.0594
0512000301607700,Kishanpur,79.81082,28.96425
0512000301606500,Kaundha Khera,79.77785,28.96204
0512000101572400,Madia Daya,79.14838,29.21989
0512000101570700,Mandia Guljari,79.06164,29.163
,MAHUA DABRA HARIPURA,78.7941,29.27289
,JASPUR,78.83133,29.27859
,KASHIPUR,78.95998,29.19744
,BAZPUR,79.15459,29.16321
,Kachnal Gosion,78.98421,29.15827
,SULTANPUR  (UP-1),79.07777,29.1477
0512000201586500,Baribai,79.28439,29.03705
0512000201585100,Rajpura,79.2201,29.03957
0512000201584600,Gadarpur,79.23961,29.03548
0512000201587100,Boora Nagar,79.30647,29.03361
0512000201588100,Lamba Khera,79.31056,28.97477
0512000301605500,Kaithulia,79.78911,28.99859
0512000301605900,Nagala,79.7821,28.97356
0512000301606200,Dohari,79.74149,28.96601
0512000101579400,Baria Daulat,79.25701,29.13949
0512000101575000,Dhodhopura,79.20376,29.13629
0512000101565600,Beghelewala,78.92255,29.14635
0512000101571600,Harlalpur,79.11771,29.13194
0512000101575800,Gumsani,79.17058,29.12314
0512000101566000,Kataiya,78.96967,29.13272
0512000101579500,Chandanpura,79.23462,29.12319
0512000101579700,Hirdayapur,79.21315,29.13124
0512000101579600,Malkanthpur,79.21919,29.127
0512000101575700,Mundiaanee,79.15126,29.12119
0512000101579800,Fatehpur,79.20503,29.12451
0512000101565700,Paiga,78.92342,29.12587
0512000101580200,Shoka Nagla,79.18677,29.11943
0512000101580100,Barwala,79.19607,29.11603
0512000101579900,Bhawa Nagla,79.20914,29.11407
0512000201581400,Roshanpur,79.25929,29.11057
0512000101580400,Bichpuri,79.16471,29.10654
0512000101580300,Tanda Azam,79.18166,29.10585
0512000201581300,Khanpur Paschim,79.23397,29.10228
